date,open,high,low,close,volume,name
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82012,BTCUSDT
2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.21575,BTCUSDT
2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.46877,BTCUSDT
2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.92466,BTCUSDT
2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.68665,BTCUSDT
2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.57391,BTCUSDT
2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.193580000014,BTCUSDT
2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.93421,BTCUSDT
2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.52093,BTCUSDT
2021-12-14,46702.76,48700.41,46290.0,48343.28,39955.98445,BTCUSDT
2021-12-15,48336.95,49500.0,46547.0,48864.98,51629.181,BTCUSDT
2021-12-16,48864.98,49436.43,47511.0,47632.38,31949.86739,BTCUSDT
2021-12-17,47632.38,47995.96,45456.0,46131.2,43104.4887,BTCUSDT
2021-12-18,46133.83,47392.37,45500.0,46834.48,25020.05271,BTCUSDT
2021-12-19,46834.47,48300.01,46406.91,46681.23,29305.70665,BTCUSDT
2021-12-20,46681.24,47537.57,45558.85,46914.16,35848.506089999995,BTCUSDT
2021-12-21,46914.17,49328.96,46630.0,48889.88,37713.92924,BTCUSDT
2021-12-22,48887.59,49576.13,48421.87,48588.16,27004.2022,BTCUSDT
2021-12-23,48588.17,51375.0,47920.42,50838.81,35192.540460000004,BTCUSDT
2021-12-24,50838.82,51810.0,50384.43,50820.0,31661.949460000003,BTCUSDT
2021-12-25,50819.99,51156.23,50142.32,50399.66,19135.51613,BTCUSDT
2021-12-26,50399.67,51280.0,49412.0,50775.49,22569.88914,BTCUSDT
2021-12-27,50775.48,52088.0,50449.0,50701.44,28779.58212,BTCUSDT
2021-12-28,50701.44,50704.05,47313.01,47543.74,45853.33924,BTCUSDT
2021-12-29,47543.74,48139.08,46096.99,46464.66,39498.87,BTCUSDT
2021-12-30,46464.66,47900.0,45900.0,47120.87,30352.29569,BTCUSDT
2021-12-31,47120.88,48548.26,45678.0,46216.93,34937.99796,BTCUSDT
2022-01-01,46216.93,47954.63,46208.37,47722.65,19604.46325,BTCUSDT
2022-01-02,47722.66,47990.0,46654.0,47286.18,18340.4604,BTCUSDT
2022-01-03,47286.18,47570.0,45696.0,46446.1,27662.0771,BTCUSDT
2022-01-04,46446.1,47557.54,45500.0,45832.01,35491.4136,BTCUSDT
2022-01-05,45832.01,47070.0,42500.0,43451.13,51784.11857,BTCUSDT
2022-01-06,43451.14,43816.0,42430.58,43082.31,38880.37305,BTCUSDT
2022-01-07,43082.3,43145.83,40610.0,41566.48,54836.50818,BTCUSDT
2022-01-08,41566.48,42300.0,40501.0,41679.74,32952.73111,BTCUSDT
2022-01-09,41679.74,42786.7,41200.02,41864.62,22724.39426,BTCUSDT
2022-01-10,41864.62,42248.5,39650.0,41822.49,50729.17019,BTCUSDT
2022-01-11,41822.49,43100.0,41268.93,42729.29,37296.43729,BTCUSDT
2022-01-12,42729.29,44322.0,42450.0,43902.66,33943.2928,BTCUSDT
2022-01-13,43902.65,44500.0,42311.22,42560.11,34910.87762,BTCUSDT
2022-01-14,42558.35,43448.78,41725.95,43059.96,32640.88292,BTCUSDT
2022-01-15,43059.96,43800.0,42555.0,43084.29,21936.05616,BTCUSDT
2022-01-16,43084.29,43475.0,42581.79,43071.66,20602.35271,BTCUSDT
2022-01-17,43071.66,43176.18,41540.42,42201.62,27562.08613,BTCUSDT
2022-01-18,42201.63,42691.0,41250.0,42352.12,29324.08257,BTCUSDT
2022-01-19,42352.12,42559.13,41138.56,41660.01,31685.72159,BTCUSDT
2022-01-20,41660.0,43505.0,40553.31,40680.91,42330.33953000001,BTCUSDT
2022-01-21,40680.92,41100.0,35440.45,36445.31,88860.891999,BTCUSDT
2022-01-22,36445.31,36835.22,34008.0,35071.42,90471.338961,BTCUSDT
2022-01-23,35071.42,36499.0,34601.01,36244.55,44279.52354,BTCUSDT
2022-01-24,36244.55,37550.0,32917.17,36660.35,91904.753211,BTCUSDT
2022-01-25,36660.35,37545.14,35701.0,36958.32,49232.40183,BTCUSDT
2022-01-26,36958.32,38919.98,36234.63,36809.34,69830.16036000001,BTCUSDT
2022-01-27,36807.24,37234.47,35507.01,37160.1,53020.87934,BTCUSDT
2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.26956,BTCUSDT
2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.49682,BTCUSDT
2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.66527,BTCUSDT
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.2458,BTCUSDT
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.44663,BTCUSDT
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.6813,BTCUSDT
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.10999,BTCUSDT
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.95874,BTCUSDT
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34372,BTCUSDT
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.16704,BTCUSDT
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62006,BTCUSDT
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29387,BTCUSDT
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.16729,BTCUSDT
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29091,BTCUSDT
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.1687,BTCUSDT
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.85681,BTCUSDT
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.081130000002,BTCUSDT
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.1306,BTCUSDT
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.19576,BTCUSDT
2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.8727,BTCUSDT
2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99494,BTCUSDT
2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92241,BTCUSDT
2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.0551,BTCUSDT
2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29011,BTCUSDT
2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68496000001,BTCUSDT
2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.94589,BTCUSDT
2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.732,BTCUSDT
2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.29458,BTCUSDT
2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.57125,BTCUSDT
2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.2568,BTCUSDT
2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.44719,BTCUSDT
2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.63858,BTCUSDT
2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.09873,BTCUSDT
2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65081,BTCUSDT
2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61021,BTCUSDT
2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.68498,BTCUSDT
2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.13341,BTCUSDT
2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.26158,BTCUSDT
2022-03-07,38420.8,39547.57,37155.0,37988.0,63994.11559,BTCUSDT
2022-03-08,37988.01,39362.08,37867.65,38730.63,55583.06638,BTCUSDT
2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.58799,BTCUSDT
2022-03-10,41941.7,42039.63,38539.73,39422.0,71962.93153999999,BTCUSDT
2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.7642,BTCUSDT
2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.36432,BTCUSDT
2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.82359,BTCUSDT
2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.45375,BTCUSDT
2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.54926,BTCUSDT
2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76167,BTCUSDT
2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38087,BTCUSDT
2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.00969,BTCUSDT
2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18108,BTCUSDT
2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33468,BTCUSDT
2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.24877,BTCUSDT
2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94294,BTCUSDT
2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87039,BTCUSDT
2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12374,BTCUSDT
2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.43648,BTCUSDT
2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.61741,BTCUSDT
2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91071,BTCUSDT
2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.2614,BTCUSDT
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457,BTCUSDT
2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085,BTCUSDT
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,BTCUSDT
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,BTCUSDT
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,BTCUSDT
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.677939999994,BTCUSDT
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,BTCUSDT
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852,BTCUSDT
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936,BTCUSDT
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156000001,BTCUSDT
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203,BTCUSDT
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047,BTCUSDT
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403,BTCUSDT
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721000001,BTCUSDT
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778,BTCUSDT
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254,BTCUSDT
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401,BTCUSDT
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.35739,BTCUSDT
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.44718,BTCUSDT
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49259,BTCUSDT
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.49575,BTCUSDT
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.85843,BTCUSDT
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35041,BTCUSDT
2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.27657,BTCUSDT
2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.0196,BTCUSDT
2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.42375,BTCUSDT
2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.61186,BTCUSDT
2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.12784,BTCUSDT
2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.258,BTCUSDT
2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.12272000001,BTCUSDT
2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.6715,BTCUSDT
2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.65715,BTCUSDT
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.189889999994,BTCUSDT
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.24104,BTCUSDT
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.92628,BTCUSDT
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.45358,BTCUSDT
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.61736,BTCUSDT
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43355,BTCUSDT
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.80187000001,BTCUSDT
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.70682,BTCUSDT
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64344,BTCUSDT
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926428,BTCUSDT
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.00311,BTCUSDT
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.739278,BTCUSDT
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.263138,BTCUSDT
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.36957,BTCUSDT
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.87863,BTCUSDT
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.66912,BTCUSDT
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.19657999999,BTCUSDT
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13307,BTCUSDT
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.15799,BTCUSDT
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36415,BTCUSDT
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25325,BTCUSDT
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.13124,BTCUSDT
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.98748,BTCUSDT
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.49932,BTCUSDT
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96036000001,BTCUSDT
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.38659,BTCUSDT
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65463,BTCUSDT
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.5201,BTCUSDT
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.35127,BTCUSDT
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.34764,BTCUSDT
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.9476,BTCUSDT
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.11632000001,BTCUSDT
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63382,BTCUSDT
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.42928,BTCUSDT
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.44727,BTCUSDT
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.90113,BTCUSDT
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.9281,BTCUSDT
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92456,BTCUSDT
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,BTCUSDT
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,BTCUSDT
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,BTCUSDT
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,BTCUSDT
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.39895,BTCUSDT
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.598809,BTCUSDT
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,BTCUSDT
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,BTCUSDT
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,BTCUSDT
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,BTCUSDT
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33662999999,BTCUSDT
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.655524,BTCUSDT
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.87595,BTCUSDT
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.94154,BTCUSDT
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,BTCUSDT
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,BTCUSDT
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,BTCUSDT
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622000001,BTCUSDT
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.67794,BTCUSDT
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.10464,BTCUSDT
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,BTCUSDT
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,BTCUSDT
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,BTCUSDT
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,BTCUSDT
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,BTCUSDT
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.3021,BTCUSDT
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.46631,BTCUSDT
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.04601,BTCUSDT
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,BTCUSDT
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,BTCUSDT
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58261,BTCUSDT
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57349,BTCUSDT
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.84468,BTCUSDT
2022-07-10,21592.15,21607.65,20655.0,20862.47,192188.21556,BTCUSDT
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,BTCUSDT
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,BTCUSDT
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,BTCUSDT
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,BTCUSDT
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,BTCUSDT
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.67393,BTCUSDT
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.4525,BTCUSDT
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,BTCUSDT
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,BTCUSDT
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,BTCUSDT
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,BTCUSDT
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,BTCUSDT
2022-07-23,22684.83,23000.77,21934.57,22451.07,122137.77375,BTCUSDT
2022-07-24,22448.58,23014.64,22257.15,22579.68,115189.67277,BTCUSDT
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.76643,BTCUSDT
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24326,BTCUSDT
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,BTCUSDT
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.0741,BTCUSDT
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,BTCUSDT
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.13210999998,BTCUSDT
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32483,BTCUSDT
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,BTCUSDT
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,BTCUSDT
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,BTCUSDT
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67015999998,BTCUSDT
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749000002,BTCUSDT
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.80307000001,BTCUSDT
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.00877,BTCUSDT
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,BTCUSDT
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,BTCUSDT
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,BTCUSDT
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,BTCUSDT
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,BTCUSDT
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.25435,BTCUSDT
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.14473,BTCUSDT
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,BTCUSDT
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,BTCUSDT
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,BTCUSDT
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,BTCUSDT
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.87747,BTCUSDT
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.68363,BTCUSDT
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.6841,BTCUSDT
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,BTCUSDT
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77164,BTCUSDT
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22045999998,BTCUSDT
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78300999998,BTCUSDT
2022-08-26,21559.04,21886.77,20107.9,20241.05,273811.61955,BTCUSDT
2022-08-27,20239.14,20402.93,19800.0,20037.6,162582.46032,BTCUSDT
2022-08-28,20037.6,20171.18,19520.0,19555.61,139307.95976,BTCUSDT
2022-08-29,19555.61,20433.62,19550.79,20285.73,210509.49545,BTCUSDT
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.35529,BTCUSDT
2022-08-31,19813.03,20490.0,19797.94,20050.02,276946.60765,BTCUSDT
2022-09-01,20048.44,20208.37,19565.66,20131.46,245289.97263000003,BTCUSDT
2022-09-02,20132.64,20441.26,19755.29,19951.86,245986.6033,BTCUSDT
2022-09-03,19950.98,20055.93,19652.72,19831.9,146639.03204000002,BTCUSDT
2022-09-04,19832.45,20029.23,19583.1,20000.3,145588.77893,BTCUSDT
2022-09-05,20000.3,20057.27,19633.83,19796.84,222543.01057,BTCUSDT
2022-09-06,19795.34,20180.0,18649.51,18790.61,356315.05718,BTCUSDT
2022-09-07,18790.61,19464.06,18510.77,19292.84,287394.7788,BTCUSDT
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28273000004,BTCUSDT
2022-09-09,19320.54,21597.22,19291.75,21360.11,428919.74652,BTCUSDT
2022-09-10,21361.62,21810.8,21111.13,21648.34,307997.33504000003,BTCUSDT
2022-09-11,21647.21,21860.0,21350.0,21826.87,280702.55149,BTCUSDT
2022-09-12,21826.87,22488.0,21538.51,22395.74,395395.61828,BTCUSDT
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03333,BTCUSDT
2022-09-14,20173.62,20541.48,19617.62,20226.71,340826.40151,BTCUSDT
2022-09-15,20227.17,20330.24,19497.0,19701.88,333069.76076,BTCUSDT
2022-09-16,19701.88,19890.0,19320.01,19803.3,283791.07064,BTCUSDT
2022-09-17,19803.3,20189.0,19748.08,20113.62,179350.24338,BTCUSDT
2022-09-18,20112.61,20117.26,19335.62,19416.18,254217.46904,BTCUSDT
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.40306,BTCUSDT
2022-09-20,19537.02,19634.62,18711.87,18875.0,324098.3286,BTCUSDT
2022-09-21,18874.31,19956.0,18125.98,18461.36,385034.10021,BTCUSDT
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72111,BTCUSDT
2022-09-23,19401.63,19500.0,18531.42,19289.91,385886.91829,BTCUSDT
2022-09-24,19288.57,19316.14,18805.34,18920.5,239496.56746,BTCUSDT
2022-09-25,18921.99,19180.21,18629.2,18807.38,191191.4492,BTCUSDT
2022-09-26,18809.13,19318.96,18680.72,19227.82,439239.21943,BTCUSDT
2022-09-27,19226.68,20385.86,18816.32,19079.13,593260.74161,BTCUSDT
2022-09-28,19078.1,19790.0,18471.28,19412.82,521385.45547,BTCUSDT
2022-09-29,19412.82,19645.52,18843.01,19591.51,406424.93256,BTCUSDT
2022-09-30,19590.54,20185.0,19155.36,19422.61,444322.9534,BTCUSDT
